transaction_id,amount,location,method,device_id,timestamp,is_fraud,location_enc,method_enc,fraud_pred
336,1086.67,UK,Credit Card,5393,2025-10-06 14:57:02.131786,0,5,0,0
337,787.3,USA,UPI,8139,2025-10-12 05:05:02.131786,0,6,3,0
338,1995.8,India,Crypto,8224,2025-10-18 07:11:02.131786,0,1,1,0
339,342.36,Japan,Wire,3926,2025-10-15 18:10:02.131786,0,2,4,0
340,237.8,Germany,Wire,7862,2025-10-07 04:05:02.131786,0,0,4,0
341,528.23,Japan,Crypto,7004,2025-10-11 20:52:02.131786,0,2,1,0
342,336.88,India,Credit Card,2826,2025-09-13 07:31:02.131786,0,1,0,0
343,1019.1,India,Debit Card,7552,2025-09-26 23:59:02.131786,0,1,2,0
344,327.34,India,UPI,2025,2025-10-18 14:19:02.131786,0,1,3,0
345,402.59,India,Crypto,1785,2025-09-30 04:43:02.131786,0,1,1,0
346,208.65,Japan,Credit Card,2800,2025-10-17 12:20:02.131786,0,2,0,0
347,854.22,USA,Credit Card,6186,2025-09-08 08:48:02.131786,0,6,0,0
348,221.14,Germany,UPI,8236,2025-10-14 06:18:02.131786,0,0,3,0
349,677.82,Ukraine,Crypto,9997,2025-09-20 07:14:02.131786,1,7,1,0
350,1636.01,UK,Debit Card,7601,2025-09-27 23:51:02.131786,0,5,2,0
351,79.05,India,Debit Card,4397,2025-09-19 10:18:02.131786,0,1,2,0
352,1332.05,India,Crypto,2226,2025-09-26 17:05:02.131786,0,1,1,0
353,616.46,India,Wire,3640,2025-10-08 17:24:02.131786,0,1,4,0
354,178.5,USA,Debit Card,6050,2025-10-01 09:37:02.131786,0,6,2,0
355,543.58,India,Wire,4649,2025-10-01 03:11:02.131786,0,1,4,0
356,837.05,UK,Crypto,6911,2025-09-30 17:09:02.131786,0,5,1,0
357,252.08,UK,Credit Card,6637,2025-09-21 22:42:02.131786,0,5,0,0
358,705.73,USA,Crypto,4203,2025-09-07 14:58:02.131786,0,6,1,0
359,9604.526192080923,India,Credit Card,9993,2025-09-18 17:18:02.131786,1,1,0,1
360,326.99,Japan,Crypto,8293,2025-10-01 06:32:02.131786,0,2,1,0
361,206.32,Japan,Wire,8850,2025-10-13 23:04:02.131786,0,2,4,0
362,452.85,Germany,Wire,9527,2025-10-07 00:37:02.131786,0,0,4,0
363,521.89,USA,Crypto,8855,2025-10-08 10:44:02.131786,0,6,1,0
364,1054.78,Japan,Credit Card,6938,2025-09-22 11:38:02.131786,0,2,0,0
365,441.27,Germany,Crypto,2961,2025-10-03 04:44:02.131786,0,0,1,0
366,352.22,UK,Credit Card,7947,2025-10-12 12:07:02.131786,0,5,0,0
367,201.53,Germany,Wire,1843,2025-09-26 07:23:02.131786,0,0,4,0
368,93.93,India,UPI,5140,2025-09-09 15:04:02.131786,0,1,3,0
369,148.33,India,Debit Card,2124,2025-09-19 18:47:02.131786,0,1,2,0
370,147.45,UK,Wire,7562,2025-09-20 01:31:02.131786,0,5,4,0
371,406.05,USA,Crypto,5711,2025-10-11 10:36:02.131786,0,6,1,0
372,114.55,India,Crypto,1764,2025-10-08 22:14:02.131786,0,1,1,0
373,479.27,India,Credit Card,6575,2025-09-26 19:26:02.131786,0,1,0,0
374,1612.36,Germany,Debit Card,8403,2025-10-15 16:32:02.131786,0,0,2,0
375,1075.54,Germany,Wire,5629,2025-09-27 05:59:02.131786,0,0,4,0
376,402.92,Germany,Debit Card,2604,2025-09-09 14:13:02.131786,0,0,2,0
377,2305.54,Japan,Debit Card,7506,2025-09-10 11:23:02.131786,0,2,2,0
378,523.29,UK,Wire,1530,2025-10-05 20:35:02.131786,0,5,4,0
379,580.71,USA,Credit Card,3790,2025-09-07 19:31:02.131786,0,6,0,0
380,446.15,Germany,Credit Card,2252,2025-10-13 16:56:02.131786,0,0,0,0
381,487.42,USA,Credit Card,4941,2025-09-19 05:52:02.131786,0,6,0,0
382,317.68,Germany,UPI,6628,2025-09-18 04:22:02.131786,0,0,3,0
383,407.61,India,Debit Card,9849,2025-10-12 22:27:02.131786,0,1,2,0
384,1337.97,USA,UPI,6233,2025-09-28 09:18:02.131786,0,6,3,0
385,1154.53,Japan,Credit Card,7386,2025-10-03 13:29:02.131786,0,2,0,0
386,50.16,Germany,Wire,6792,2025-09-30 16:20:02.131786,0,0,4,0
387,128.98,UK,Debit Card,3486,2025-10-08 04:53:02.131786,0,5,2,0
388,255.2,India,Wire,3843,2025-09-13 21:17:02.131786,0,1,4,0
389,956.99,Germany,Crypto,8789,2025-10-09 04:30:02.131786,0,0,1,0
390,1171.85,USA,Debit Card,4238,2025-09-10 02:26:02.131786,0,6,2,0
391,834.82,Germany,Wire,8700,2025-10-02 22:44:02.131786,0,0,4,0
392,177.81,India,Credit Card,6284,2025-09-16 21:19:02.131786,0,1,0,0
393,323.12,UK,UPI,3689,2025-09-15 09:18:02.131786,0,5,3,0
394,714.49,UK,Wire,4332,2025-10-04 21:57:02.131786,0,5,4,0
395,412.58,UK,Crypto,2198,2025-09-30 13:29:02.131786,0,5,1,0
396,368.43,India,Credit Card,7954,2025-10-01 14:08:02.131786,0,1,0,0
397,372.82,Russia,Crypto,9996,2025-09-28 19:48:02.131786,1,4,1,0
398,1096.82,India,UPI,8050,2025-09-19 06:23:02.131786,0,1,3,0
399,766.68,India,Crypto,6261,2025-09-08 02:30:02.131786,0,1,1,0
400,389.44,Germany,Wire,8870,2025-09-09 22:42:02.131786,0,0,4,0
401,637.25,Japan,Wire,2342,2025-10-08 17:07:02.131786,0,2,4,0
402,155.12,UK,Credit Card,2654,2025-09-27 12:26:02.131786,0,5,0,0
403,323.64,USA,UPI,5753,2025-10-08 19:01:02.131786,0,6,3,0
404,1026.26,USA,UPI,8136,2025-09-11 05:05:02.131786,0,6,3,0
405,106.97,Germany,Debit Card,6981,2025-09-24 18:15:02.131786,0,0,2,0
406,3041.9538245092012,USA,Debit Card,9991,2025-09-22 12:26:02.131786,1,6,2,1
407,49.45,Japan,Wire,1121,2025-09-12 19:37:02.131786,0,2,4,0
408,1486.85,India,Crypto,4195,2025-09-11 02:33:02.131786,0,1,1,0
409,317.25,UK,Crypto,3214,2025-09-09 22:59:02.131786,0,5,1,0
410,671.06,USA,Credit Card,3991,2025-10-18 15:26:02.131786,0,6,0,0
411,545.56,USA,UPI,3069,2025-10-13 03:55:02.131786,0,6,3,0
412,560.5,Germany,Wire,6395,2025-09-20 13:03:02.131786,0,0,4,0
413,628.94,Germany,Crypto,2962,2025-09-15 13:01:02.131786,0,0,1,0
414,87.07,India,Debit Card,5023,2025-09-19 01:45:02.131786,0,1,2,0
415,569.14,UK,Wire,9599,2025-09-26 18:42:02.131786,0,5,4,0
416,432.07,USA,Credit Card,7442,2025-09-30 11:20:02.131786,0,6,0,0
417,318.73,India,Wire,7420,2025-09-18 06:47:02.131786,0,1,4,0
418,255.08,UK,Crypto,3369,2025-09-20 01:56:02.131786,0,5,1,0
419,579.75,India,Credit Card,3319,2025-09-11 01:09:02.131786,0,1,0,0
420,208.74,USA,Debit Card,4239,2025-10-07 02:54:02.131786,0,6,2,0
421,1013.89,Germany,Debit Card,8956,2025-10-12 06:31:02.131786,0,0,2,0
422,706.28,Germany,Crypto,6555,2025-09-26 06:34:02.131786,0,0,1,0
423,605.86,Germany,Credit Card,2892,2025-09-13 22:49:02.131786,0,0,0,0
424,985.33,Japan,Debit Card,7407,2025-09-13 01:36:02.131786,0,2,2,0
425,72.22,India,Credit Card,4838,2025-09-29 04:11:02.131786,0,1,0,0
426,150.12,USA,Wire,8509,2025-09-21 08:40:02.131786,0,6,4,0
427,728.48,India,UPI,2489,2025-09-07 09:22:02.131786,0,1,3,0
428,268.3,Germany,UPI,5009,2025-09-17 23:45:02.131786,0,0,3,0
429,298.59,India,UPI,2821,2025-10-10 05:01:02.131786,0,1,3,0
430,129.12,UK,Debit Card,2272,2025-10-08 06:15:02.131786,0,5,2,0
431,209.28,India,Crypto,9888,2025-09-28 05:22:02.131786,0,1,1,0
432,1029.16,Japan,UPI,5836,2025-09-20 16:57:02.131786,0,2,3,0
433,716.43,Japan,Crypto,5214,2025-09-09 11:14:02.131786,0,2,1,0
434,575.06,Germany,UPI,2769,2025-10-03 08:50:02.131786,0,0,3,0
435,308.55,USA,Wire,3841,2025-10-14 10:18:02.131786,0,6,4,0
436,548.76,UK,UPI,8941,2025-10-17 13:25:02.131786,0,5,3,0
437,1090.26,USA,Crypto,3364,2025-09-14 07:35:02.131786,0,6,1,0
438,274.11,USA,Debit Card,6363,2025-09-09 20:22:02.131786,0,6,2,0
439,486.57,UK,Wire,2117,2025-10-04 14:32:02.131786,0,5,4,0
440,1547.19,Vietnam,Crypto,9997,2025-10-04 01:20:02.131786,1,8,1,1
441,827.25,Germany,Credit Card,1812,2025-10-17 19:56:02.131786,0,0,0,0
442,312.26,India,UPI,1037,2025-09-13 05:26:02.131786,0,1,3,0
443,781.56,Japan,Wire,3460,2025-09-18 11:39:02.131786,0,2,4,0
444,105.09,Germany,Debit Card,5338,2025-09-12 19:44:02.131786,0,0,2,0
445,471.72,Japan,Credit Card,6483,2025-09-25 22:04:02.131786,0,2,0,0
446,780.97,UK,UPI,4719,2025-10-12 17:43:02.131786,0,5,3,0
447,662.18,USA,Wire,8231,2025-10-14 13:14:02.131786,0,6,4,0
448,775.72,UK,Crypto,3354,2025-09-18 02:48:02.131786,0,5,1,0
449,897.51,India,UPI,5042,2025-09-16 07:29:02.131786,0,1,3,0
450,699.76,UK,Wire,1174,2025-09-17 09:44:02.131786,0,5,4,0
451,685.53,USA,UPI,7740,2025-09-29 15:31:02.131786,0,6,3,0
452,584.83,Japan,Wire,1671,2025-10-12 22:25:02.131786,0,2,4,0
453,187.3,Germany,Crypto,1693,2025-09-08 05:26:02.131786,0,0,1,0
454,1028.85,India,UPI,9739,2025-09-09 14:46:02.131786,0,1,3,0
455,484.84,Japan,Wire,6976,2025-10-12 20:52:02.131786,0,2,4,0
456,813.11,Germany,Credit Card,2122,2025-09-23 15:08:02.131786,0,0,0,0
457,958.54,USA,Debit Card,4297,2025-09-25 16:40:02.131786,0,6,2,0
458,325.58,UK,Wire,4986,2025-09-13 15:35:02.131786,0,5,4,0
459,349.89,Japan,Wire,3596,2025-10-01 14:20:02.131786,0,2,4,0
460,389.56,Germany,Wire,5368,2025-09-22 10:03:02.131786,0,0,4,0
461,1161.09,Germany,UPI,4023,2025-09-10 14:31:02.131786,0,0,3,0
462,227.39,UK,Debit Card,9975,2025-10-13 23:08:02.131786,0,5,2,0
463,1295.86,Japan,UPI,2528,2025-10-07 15:14:02.131786,0,2,3,0
464,580.05,Japan,Wire,1093,2025-09-17 06:22:02.131786,0,2,4,0
465,610.72,USA,Wire,7660,2025-09-13 05:10:02.131786,0,6,4,0
466,929.76,Japan,Debit Card,6049,2025-09-28 13:50:02.131786,0,2,2,0
467,532.55,UK,Credit Card,3221,2025-10-14 01:25:02.131786,0,5,0,0
468,1036.59,Japan,UPI,3742,2025-10-08 20:28:02.131786,0,2,3,0
469,325.22,USA,Credit Card,2096,2025-09-10 06:50:02.131786,0,6,0,0
470,1268.56,Germany,Wire,9191,2025-09-25 15:41:02.131786,0,0,4,0
471,2073.0698469409313,Japan,Wire,9997,2025-09-26 00:18:02.131786,1,2,4,1
472,1300.55,UK,Crypto,3103,2025-09-24 01:11:02.131786,0,5,1,0
473,354.28,Japan,Crypto,3742,2025-10-03 06:08:02.131786,0,2,1,0
474,398.61,India,Credit Card,5729,2025-09-16 12:15:02.131786,0,1,0,0
475,203.21,USA,Crypto,5299,2025-09-16 01:36:02.131786,0,6,1,0
476,257.69,Germany,Debit Card,4662,2025-10-01 16:36:02.131786,0,0,2,0
477,486.69,India,Credit Card,9207,2025-09-12 20:38:02.131786,0,1,0,0
478,596.31,UK,Crypto,1125,2025-09-09 11:38:02.131786,0,5,1,0
479,986.32,Japan,Crypto,6997,2025-10-11 11:18:02.131786,0,2,1,0
480,421.62,USA,Debit Card,6674,2025-09-20 02:48:02.131786,0,6,2,0
481,663.21,Japan,Debit Card,5174,2025-09-18 13:57:02.131786,0,2,2,0
482,3421.0708724662145,Japan,Credit Card,9994,2025-09-13 13:00:02.131786,1,2,0,1
483,716.0,Japan,UPI,6498,2025-09-12 22:47:02.131786,0,2,3,0
484,291.44,Japan,Debit Card,7407,2025-10-04 14:52:02.131786,0,2,2,0
485,321.25,USA,Crypto,3352,2025-10-13 07:40:02.131786,0,6,1,0
486,291.54,India,Credit Card,7883,2025-10-03 00:15:02.131786,0,1,0,0
487,1116.35,UK,UPI,5220,2025-10-11 08:11:02.131786,0,5,3,0
488,1276.61,India,Credit Card,5837,2025-10-08 05:25:02.131786,0,1,0,0
489,309.93,USA,Crypto,9272,2025-09-30 18:41:02.131786,0,6,1,0
490,315.17,UK,UPI,8015,2025-10-11 21:22:02.131786,0,5,3,0
491,787.38,Germany,UPI,1174,2025-09-16 04:25:02.131786,0,0,3,0
492,1370.72,India,Debit Card,9867,2025-09-17 00:59:02.131786,0,1,2,0
493,1567.91,USA,Wire,9539,2025-10-12 12:00:02.131786,0,6,4,1
494,298.24,USA,Crypto,2558,2025-09-21 01:50:02.131786,0,6,1,0
495,364.37,USA,Wire,2438,2025-10-12 01:27:02.131786,0,6,4,0
496,619.09,UK,Crypto,3925,2025-09-21 11:26:02.131786,0,5,1,0
497,641.04,Japan,Credit Card,7986,2025-10-12 06:21:02.131786,0,2,0,0
498,434.55,Germany,Wire,5819,2025-10-04 08:01:02.131786,0,0,4,0
499,250.17,UK,UPI,6371,2025-09-25 16:38:02.131786,0,5,3,0
500,487.28,UK,Debit Card,5703,2025-09-16 05:45:02.131786,0,5,2,0
501,1566.81,India,Crypto,7712,2025-09-16 06:54:02.131786,0,1,1,0
502,325.13,Germany,Debit Card,7377,2025-09-15 12:26:02.131786,0,0,2,0
503,591.78,USA,Crypto,1357,2025-09-12 01:36:02.131786,0,6,1,0
504,2256.09,UK,UPI,4397,2025-09-22 04:32:02.131786,0,5,3,1
505,321.29,Germany,UPI,1292,2025-09-24 04:55:02.131786,0,0,3,0
506,813.32,India,UPI,6443,2025-10-07 08:09:02.131786,0,1,3,0
507,1610.46,Japan,UPI,3576,2025-10-11 01:05:02.131786,0,2,3,0
508,765.42,Germany,UPI,7278,2025-09-12 01:39:02.131786,0,0,3,0
509,1064.05,USA,Debit Card,1819,2025-10-17 09:03:02.131786,0,6,2,0
510,889.84,UK,Credit Card,5225,2025-09-29 09:07:02.131786,0,5,0,0
511,723.32,Japan,Wire,4620,2025-09-21 12:01:02.131786,0,2,4,0
512,1249.07,India,Debit Card,8929,2025-10-10 21:58:02.131786,0,1,2,0
513,795.68,USA,Wire,7712,2025-09-29 16:23:02.131786,0,6,4,0
514,438.03,Japan,Credit Card,5688,2025-09-20 16:12:02.131786,0,2,0,0
515,559.0,India,Crypto,2924,2025-09-28 06:28:02.131786,0,1,1,0
516,656.81,USA,Credit Card,6751,2025-09-17 12:00:02.131786,0,6,0,0
517,362.61,UK,Credit Card,6614,2025-09-12 20:34:02.131786,0,5,0,0
518,577.72,India,Crypto,5634,2025-09-24 21:08:02.131786,0,1,1,0
519,518.2,Japan,Wire,5356,2025-10-15 19:32:02.131786,0,2,4,0
520,793.97,USA,UPI,4644,2025-09-28 21:56:02.131786,0,6,3,0
521,1892.92,Germany,Crypto,4207,2025-09-24 14:02:02.131786,0,0,1,0
522,602.94,USA,Crypto,3656,2025-09-21 06:36:02.131786,0,6,1,0
523,1393.56,Japan,Credit Card,2250,2025-09-26 22:03:02.131786,0,2,0,0
524,774.32,Japan,Crypto,1227,2025-09-27 06:52:02.131786,0,2,1,0
525,575.81,Germany,Debit Card,4898,2025-10-08 01:50:02.131786,0,0,2,0
526,346.26,Japan,UPI,3873,2025-09-28 19:51:02.131786,0,2,3,0
527,579.0,USA,Credit Card,6139,2025-09-14 08:11:02.131786,0,6,0,0
528,553.29,India,Wire,7567,2025-10-04 09:06:02.131786,0,1,4,0
529,274.91,USA,Wire,7556,2025-10-01 22:19:02.131786,0,6,4,0
530,313.27,Japan,Wire,4460,2025-09-15 10:13:02.131786,0,2,4,0
531,660.78,Germany,Wire,3514,2025-10-12 13:41:02.131786,0,0,4,0
532,1384.43,Germany,Wire,5284,2025-10-01 16:22:02.131786,0,0,4,0
533,474.96,UK,Credit Card,6504,2025-09-23 09:58:02.131786,0,5,0,0
534,122.73,Germany,Debit Card,7062,2025-09-27 04:02:02.131786,0,0,2,0
535,199.6,Germany,Debit Card,4169,2025-10-09 14:47:02.131786,0,0,2,0
536,827.58,Japan,Wire,7413,2025-09-14 08:43:02.131786,0,2,4,0
537,150.0,India,Debit Card,1664,2025-09-09 23:12:02.131786,0,1,2,0
538,919.74,India,UPI,6337,2025-10-11 16:30:02.131786,0,1,3,0
539,796.46,Japan,Debit Card,2183,2025-09-08 10:46:02.131786,0,2,2,0
540,462.56,Germany,Crypto,7739,2025-10-07 09:17:02.131786,0,0,1,0
541,277.05,USA,Wire,3632,2025-10-10 14:06:02.131786,0,6,4,0
542,412.27,India,Crypto,4065,2025-09-29 02:52:02.131786,0,1,1,0
543,649.12,Japan,Crypto,2889,2025-09-24 09:03:02.131786,0,2,1,0
544,155.04,USA,Wire,1959,2025-10-08 11:51:02.131786,0,6,4,0
545,1293.51,Germany,Credit Card,9349,2025-09-30 14:18:02.131786,0,0,0,0
546,644.83,Japan,Debit Card,3007,2025-10-16 09:20:02.131786,0,2,2,0
547,698.58,India,UPI,1721,2025-10-06 13:47:02.131786,0,1,3,0
548,792.52,USA,Credit Card,8700,2025-09-23 11:09:02.131786,0,6,0,0
549,1211.65,USA,UPI,8518,2025-10-10 04:23:02.131786,0,6,3,0
550,580.04,India,Wire,2254,2025-09-19 06:06:02.131786,0,1,4,0
551,827.93,USA,Debit Card,3345,2025-09-08 22:33:02.131786,0,6,2,0
552,281.12,India,Credit Card,5540,2025-09-09 20:04:02.131786,0,1,0,0
553,1572.11,Japan,Wire,1104,2025-09-13 18:36:02.131786,0,2,4,1
554,551.27,UK,Credit Card,2661,2025-10-04 18:04:02.131786,0,5,0,0
555,279.89,Russia,Crypto,9990,2025-10-13 14:41:02.131786,1,4,1,0
556,346.34,Japan,Debit Card,2091,2025-09-19 00:48:02.131786,0,2,2,0
557,67.16,Germany,Debit Card,9729,2025-09-21 18:15:02.131786,0,0,2,0
558,344.48,Germany,Wire,6739,2025-10-07 01:32:02.131786,0,0,4,0
559,26.19,India,Wire,7960,2025-10-06 05:22:02.131786,0,1,4,0
560,870.26,UK,Wire,2571,2025-10-06 22:45:02.131786,0,5,4,0
561,683.54,Germany,Debit Card,4015,2025-09-29 02:08:02.131786,0,0,2,0
562,211.21,Germany,Crypto,8006,2025-09-07 02:56:02.131786,0,0,1,0
563,481.75,Japan,Debit Card,4446,2025-10-10 02:27:02.131786,0,2,2,0
564,498.61,UK,Wire,2429,2025-10-06 07:39:02.131786,0,5,4,0
565,172.17,UK,UPI,1241,2025-09-26 22:26:02.131786,0,5,3,0
566,419.21,Germany,Crypto,8086,2025-10-13 13:40:02.131786,0,0,1,0
567,510.49,UK,Debit Card,3067,2025-09-16 11:49:02.131786,0,5,2,0
568,410.25,Japan,UPI,8831,2025-10-09 09:25:02.131786,0,2,3,0
569,279.65,India,Crypto,8338,2025-09-08 01:23:02.131786,0,1,1,0
570,203.75,Germany,Debit Card,7887,2025-09-11 04:39:02.131786,0,0,2,0
571,398.84,USA,Wire,6135,2025-10-12 04:07:02.131786,0,6,4,0
572,309.8,Germany,Debit Card,8450,2025-09-14 02:03:02.131786,0,0,2,0
573,756.16,Germany,Crypto,1300,2025-10-15 14:44:02.131786,0,0,1,0
574,1261.37,India,Wire,3828,2025-09-20 11:31:02.131786,0,1,4,0
575,950.41,USA,Credit Card,6377,2025-10-18 13:11:02.131786,0,6,0,0
576,523.45,USA,UPI,6707,2025-10-04 18:21:02.131786,0,6,3,0
577,288.96,USA,Wire,3400,2025-09-23 05:59:02.131786,0,6,4,0
578,933.02,India,Wire,4158,2025-10-07 00:20:02.131786,0,1,4,0
579,788.55,UK,Crypto,8994,2025-09-26 00:03:02.131786,0,5,1,0
580,1203.46,USA,Crypto,2020,2025-09-20 12:18:02.131786,0,6,1,0
581,580.5,UK,UPI,2549,2025-09-18 06:57:02.131786,0,5,3,0
582,1518.72,Japan,Crypto,8965,2025-09-12 15:05:02.131786,0,2,1,0
583,580.63,India,Wire,7902,2025-10-04 20:52:02.131786,0,1,4,0
584,287.76,UK,UPI,1877,2025-10-13 15:41:02.131786,0,5,3,0
585,335.03,USA,UPI,8009,2025-10-17 03:37:02.131786,0,6,3,0
586,731.06,USA,Debit Card,4080,2025-09-30 04:02:02.131786,0,6,2,0
587,309.09,UK,Wire,4534,2025-09-22 13:54:02.131786,0,5,4,0
588,1511.89,UK,Wire,8791,2025-09-20 17:27:02.131786,0,5,4,0
589,688.74,Japan,Crypto,6336,2025-10-18 03:45:02.131786,0,2,1,0
590,514.86,India,Wire,4103,2025-10-06 03:36:02.131786,0,1,4,0
591,547.94,Germany,Crypto,3836,2025-10-08 04:16:02.131786,0,0,1,0
592,406.8,Japan,Wire,7313,2025-10-16 10:15:02.131786,0,2,4,0
593,92.19,Japan,Debit Card,3117,2025-09-29 03:29:02.131786,0,2,2,0
594,335.24,Japan,Wire,3717,2025-09-20 04:00:02.131786,0,2,4,0
595,1390.91,USA,Debit Card,9126,2025-09-23 03:45:02.131786,0,6,2,0
596,592.06,UK,Wire,7414,2025-09-27 19:16:02.131786,0,5,4,0
597,1025.06,India,Wire,8441,2025-09-11 15:08:02.131786,0,1,4,0
598,1044.93,USA,Credit Card,9381,2025-10-07 11:01:02.131786,0,6,0,0
599,485.23,Japan,Wire,4379,2025-09-15 07:12:02.131786,0,2,4,0
600,797.59,India,Debit Card,2569,2025-09-16 16:40:02.131786,0,1,2,0
601,104.25,USA,UPI,4925,2025-09-09 00:17:02.131786,0,6,3,0
602,1317.58,Germany,Debit Card,2487,2025-10-01 06:36:02.131786,0,0,2,0
603,1247.6,Japan,Wire,9759,2025-10-11 06:41:02.131786,0,2,4,0
604,716.78,USA,Crypto,4823,2025-09-26 04:32:02.131786,0,6,1,0
605,607.91,USA,Credit Card,4504,2025-10-02 05:27:02.131786,0,6,0,0
606,490.17,Russia,Crypto,9995,2025-09-22 00:57:02.131786,1,4,1,0
607,1105.61,Germany,Credit Card,6519,2025-09-09 19:45:02.131786,0,0,0,0
608,862.38,UK,Credit Card,7735,2025-10-10 04:01:02.131786,0,5,0,0
609,372.35,Germany,Crypto,1913,2025-09-10 22:29:02.131786,0,0,1,0
610,179.64,Japan,Wire,6229,2025-09-29 18:12:02.131786,0,2,4,0
611,147.51,UK,Debit Card,9239,2025-09-08 15:38:02.131786,0,5,2,0
612,1097.8,USA,Crypto,9935,2025-09-30 01:32:02.131786,0,6,1,0
613,482.05,Germany,UPI,6201,2025-10-10 16:54:02.131786,0,0,3,0
614,708.45,Germany,Credit Card,6397,2025-09-10 14:39:02.131786,0,0,0,0
615,530.35,UK,Debit Card,7695,2025-09-29 05:29:02.131786,0,5,2,0
616,149.53,USA,UPI,1541,2025-10-08 20:29:02.131786,0,6,3,0
617,106.97,Germany,Debit Card,5862,2025-09-26 05:25:02.131786,0,0,2,0
618,351.84,UK,Wire,9375,2025-09-20 16:24:02.131786,0,5,4,0
619,376.76,Germany,UPI,8721,2025-10-10 02:14:02.131786,0,0,3,0
620,376.56,USA,Crypto,9180,2025-10-10 20:55:02.131786,0,6,1,0
621,385.49,USA,Debit Card,7609,2025-10-18 08:53:02.131786,0,6,2,0
622,1812.7,India,Crypto,5734,2025-10-08 00:49:02.131786,0,1,1,0
623,1014.59,UK,Crypto,5689,2025-09-08 00:28:02.131786,0,5,1,0
624,598.3,Japan,Debit Card,5096,2025-09-16 21:56:02.131786,0,2,2,0
625,472.78,Germany,Debit Card,8151,2025-09-09 17:56:02.131786,0,0,2,0
626,485.72,USA,Credit Card,5814,2025-09-30 08:19:02.131786,0,6,0,0
627,840.81,Germany,Credit Card,4780,2025-10-15 04:07:02.131786,0,0,0,0
628,469.39,Germany,UPI,9474,2025-10-07 09:14:02.131786,0,0,3,0
629,945.48,Japan,UPI,4600,2025-09-28 12:25:02.131786,0,2,3,0
630,646.56,USA,UPI,7974,2025-09-30 07:09:02.131786,0,6,3,0
631,1823.34,India,Credit Card,7265,2025-09-27 13:22:02.131786,0,1,0,0
632,447.86,UK,Crypto,1440,2025-10-02 15:24:02.131786,0,5,1,0
633,1063.72,Germany,Wire,4807,2025-09-18 13:22:02.131786,0,0,4,0
634,195.71,Japan,Wire,1473,2025-09-07 05:00:02.131786,0,2,4,0
635,295.24,Japan,Debit Card,8289,2025-09-30 05:42:02.131786,0,2,2,0
636,1668.0,UK,Credit Card,2857,2025-09-09 01:54:02.131786,0,5,0,1
637,918.35,UK,Debit Card,3779,2025-10-09 17:52:02.131786,0,5,2,0
638,717.6,USA,Wire,6036,2025-09-16 09:18:02.131786,0,6,4,0
639,2127.97,Germany,Debit Card,5342,2025-10-11 00:00:02.131786,0,0,2,0
640,478.01,Germany,Credit Card,9748,2025-09-23 04:35:02.131786,0,0,0,0
641,1062.02,UK,Credit Card,6243,2025-09-22 14:43:02.131786,0,5,0,0
642,1115.03,India,Credit Card,8033,2025-10-04 06:35:02.131786,0,1,0,0
643,1436.94,Germany,Wire,5342,2025-09-08 16:52:02.131786,0,0,4,0
644,174.47,Japan,Credit Card,6054,2025-09-23 18:25:02.131786,0,2,0,0
645,475.57,UK,UPI,4338,2025-09-11 16:13:02.131786,0,5,3,0
646,638.44,Germany,UPI,8757,2025-09-25 08:14:02.131786,0,0,3,0
647,1421.56,USA,Credit Card,7294,2025-09-23 02:57:02.131786,0,6,0,0
648,697.03,UK,UPI,5219,2025-09-15 12:24:02.131786,0,5,3,0
649,1116.65,Japan,Credit Card,9186,2025-09-19 21:19:02.131786,0,2,0,0
650,159.33,USA,Wire,7415,2025-09-12 00:49:02.131786,0,6,4,0
651,393.38,UK,UPI,2894,2025-09-30 19:42:02.131786,0,5,3,0
652,1244.47,UK,Wire,6459,2025-10-07 04:07:02.131786,0,5,4,0
653,435.92,Germany,UPI,4801,2025-09-09 22:18:02.131786,0,0,3,0
654,506.06,USA,Crypto,3655,2025-09-21 18:38:02.131786,0,6,1,0
655,1406.68,UK,Crypto,4518,2025-10-02 16:33:02.131786,0,5,1,0
656,238.48,Japan,Wire,6681,2025-09-27 20:24:02.131786,0,2,4,0
657,291.11,USA,UPI,6076,2025-09-23 18:43:02.131786,0,6,3,0
658,142.69,Germany,Crypto,1645,2025-10-14 13:01:02.131786,0,0,1,0
659,1443.67,India,Credit Card,2698,2025-10-06 07:45:02.131786,0,1,0,0
660,1001.94,UK,Debit Card,8937,2025-09-14 19:30:02.131786,0,5,2,0
661,984.77,India,Crypto,4570,2025-09-23 03:50:02.131786,0,1,1,0
662,384.45,UK,Crypto,4426,2025-09-23 11:46:02.131786,0,5,1,0
663,131.82,Germany,Credit Card,5785,2025-09-13 12:41:02.131786,0,0,0,0
664,95.13,Germany,Crypto,5574,2025-10-18 11:21:02.131786,0,0,1,0
665,1250.58,Germany,Crypto,1390,2025-10-11 10:05:02.131786,0,0,1,0
666,751.74,Germany,Crypto,2281,2025-10-16 01:12:02.131786,0,0,1,0
667,855.29,USA,UPI,1506,2025-09-16 11:25:02.131786,0,6,3,0
668,617.0,USA,Crypto,2722,2025-10-16 00:46:02.131786,0,6,1,0
669,261.15,UK,Debit Card,1957,2025-09-12 22:26:02.131786,0,5,2,0
670,398.98,USA,UPI,6858,2025-09-13 04:12:02.131786,0,6,3,0
671,206.54,UK,UPI,7437,2025-10-02 23:28:02.131786,0,5,3,0
